municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 10:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 11:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 12:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 13:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 14:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 15:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 16:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 17:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 18:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 19:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 20:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 21:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 22:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-22 23:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 00:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 01:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 02:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 03:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 04:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 05:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 06:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 07:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 08:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 09:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 10:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 11:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 12:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 13:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 13:10:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 13:20:00.0;0,59
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 13:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 14:20:00.0;1,18
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 14:30:00.0;1,96
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 14:40:00.0;1,96
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 14:50:00.0;1,57
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 15:00:00.0;1,57
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 15:10:00.0;1,18
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 15:20:00.0;0,98
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 15:30:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 15:40:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 15:50:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 16:00:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 16:10:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 16:20:00.0;0,59
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 16:30:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 16:40:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 16:50:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 17:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 18:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 19:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 19:20:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 19:30:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 19:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 19:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 20:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 20:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 20:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 21:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 22:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 22:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 22:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 23:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 23:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 23:20:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 23:40:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-23 23:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 00:00:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 00:10:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 00:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 00:30:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 00:40:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 00:50:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 01:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 01:10:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 01:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 01:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 01:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 01:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 02:00:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 02:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 02:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 02:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 02:40:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 02:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 03:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 03:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 04:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 05:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 06:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 07:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 08:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 08:30:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 08:40:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 08:50:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 09:00:00.0;0,98
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 09:10:00.0;1,18
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 09:20:00.0;1,37
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 09:30:00.0;1,57
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 09:40:00.0;1,37
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 09:50:00.0;1,77
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 10:00:00.0;1,77
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 10:10:00.0;1,77
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 10:20:00.0;1,57
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 10:30:00.0;1,77
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 10:40:00.0;1,77
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 10:50:00.0;1,96
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 11:00:00.0;1,96
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 11:10:00.0;1,77
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 11:20:00.0;1,57
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 11:30:00.0;1,37
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 11:40:00.0;0,79
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 11:50:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 12:00:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 12:10:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 12:20:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 12:30:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 12:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 12:50:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 13:00:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 13:10:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 13:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 13:30:00.0;0,39
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 14:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 14:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 14:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 14:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 15:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 15:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 16:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 16:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 16:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 17:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 17:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 17:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 17:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 17:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 18:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 18:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 18:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 18:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 18:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 19:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 19:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 19:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 19:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 19:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 19:50:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 20:00:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 20:10:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 20:20:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 20:30:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 20:40:00.0;0,20
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 21:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 22:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-24 23:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 00:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 01:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 02:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 03:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 04:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 05:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 06:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 07:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 08:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 09:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 10:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 11:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 12:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 13:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 14:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 15:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 16:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 17:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 18:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 19:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 20:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 21:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 22:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-25 23:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 00:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 01:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 02:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 03:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 04:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 05:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 06:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 07:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 08:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 09:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 10:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 11:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 12:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 13:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 14:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 15:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 16:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 17:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 18:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 19:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 20:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 21:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 22:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-26 23:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 00:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 01:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 02:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 03:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 04:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 05:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 06:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 07:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 08:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 09:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 10:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 11:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 12:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 13:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 14:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 15:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 16:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 17:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 18:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 19:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 20:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 21:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 22:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-27 23:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 00:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 01:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 02:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 03:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 04:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 05:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 06:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 07:50:00.0;0,00
MANAUS;130260310A;AM;Colônia Antônio Aleixo;-3,086712;-59,883273;2025-12-28 08:50:00.0;0,00
